script_id,strategy,repetition,turn,question,target_fact_id,agent_response,ground_truth
medical_04,hierarchical,2,25,What does the plaintiff claim was not addressed promptly?,F2,Abnormal drainage measurements and clinical bleeding indicators were not promptly addressed before surgical reassessment.,"[""Postoperative bleeding"", ""The plaintiff claims postoperative bleeding was not addressed promptly.""]"
medical_04,hierarchical,3,5,At which medical center did the surgery occur?,F1,I don't know,"[""Northbridge Medical Center"", ""The surgery occurred at Northbridge Medical Center.""]"
medical_04,hierarchical,3,10,Who is the primary expert witness?,F5,I don't know,"[""Dr. Samuel Reed"", ""Cardiothoracic surgeon Dr. Samuel Reed"", ""Cardiothoracic surgeon Dr. Samuel Reed is the primary expert witness.""]"
medical_04,hierarchical,3,15,What time format must be used for all procedural events?,F6,I don't know,"[""24-hour time format"", ""All procedural events must be referenced using 24-hour time format.""]"
medical_04,hierarchical,3,20,What must be avoided regarding physician motives?,F4,Physician motives must avoid biases affecting clinical judgments and patient care decisions.,"[""Avoid speculative language about physician motives"", ""Do not speculate about physician motives""]"
medical_04,hierarchical,3,25,What does the plaintiff claim was not addressed promptly?,F2,Abnormal postoperative drainage was not promptly recognized or acted upon with timely surgical reassessment.,"[""Postoperative bleeding"", ""The plaintiff claims postoperative bleeding was not addressed promptly.""]"
medical_04,hierarchical,4,5,At which medical center did the surgery occur?,F1,I don't know,"[""Northbridge Medical Center"", ""The surgery occurred at Northbridge Medical Center.""]"
medical_04,hierarchical,4,10,Who is the primary expert witness?,F5,I don't know,"[""Dr. Samuel Reed"", ""Cardiothoracic surgeon Dr. Samuel Reed"", ""Cardiothoracic surgeon Dr. Samuel Reed is the primary expert witness.""]"
medical_04,hierarchical,4,15,What time format must be used for all procedural events?,F6,I don't know,"[""24-hour time format"", ""All procedural events must be referenced using 24-hour time format.""]"
medical_04,hierarchical,4,20,What must be avoided regarding physician motives?,F4,Physician motives must be avoided in assessing standard of care and timing of postoperative decisions.,"[""Avoid speculative language about physician motives"", ""Do not speculate about physician motives""]"
medical_04,hierarchical,4,25,What does the plaintiff claim was not addressed promptly?,F2,"Abnormal drainage measurements were documented hours before surgical reassessment, indicating delayed postoperative monitoring and intervention.","[""Postoperative bleeding"", ""The plaintiff claims postoperative bleeding was not addressed promptly.""]"
medical_04,rag,0,5,At which medical center did the surgery occur?,F1,I don't know,"[""Northbridge Medical Center"", ""The surgery occurred at Northbridge Medical Center.""]"
medical_04,rag,0,10,Who is the primary expert witness?,F5,I don't know,"[""Dr. Samuel Reed"", ""Cardiothoracic surgeon Dr. Samuel Reed"", ""Cardiothoracic surgeon Dr. Samuel Reed is the primary expert witness.""]"
medical_04,rag,0,15,What time format must be used for all procedural events?,F6,I don't know,"[""24-hour time format"", ""All procedural events must be referenced using 24-hour time format.""]"
medical_04,rag,0,20,What must be avoided regarding physician motives?,F4,"Avoid assumptions or implications about physician motives without clear, documented evidence.","[""Avoid speculative language about physician motives"", ""Do not speculate about physician motives""]"
medical_04,rag,0,25,What does the plaintiff claim was not addressed promptly?,F2,Abnormal drainage measurements documented hours before surgical reassessment were not addressed promptly.,"[""Postoperative bleeding"", ""The plaintiff claims postoperative bleeding was not addressed promptly.""]"
medical_04,rag,1,5,At which medical center did the surgery occur?,F1,I don't know,"[""Northbridge Medical Center"", ""The surgery occurred at Northbridge Medical Center.""]"
medical_04,rag,1,10,Who is the primary expert witness?,F5,I don't know,"[""Dr. Samuel Reed"", ""Cardiothoracic surgeon Dr. Samuel Reed"", ""Cardiothoracic surgeon Dr. Samuel Reed is the primary expert witness.""]"
medical_04,rag,1,15,What time format must be used for all procedural events?,F6,I don't know,"[""24-hour time format"", ""All procedural events must be referenced using 24-hour time format.""]"
medical_04,rag,1,20,What must be avoided regarding physician motives?,F4,Physician motives must be avoided when establishing breach of surgical standard of care.,"[""Avoid speculative language about physician motives"", ""Do not speculate about physician motives""]"
medical_04,rag,1,25,What does the plaintiff claim was not addressed promptly?,F2,Abnormal drainage measurements were not addressed promptly before surgical reassessment.,"[""Postoperative bleeding"", ""The plaintiff claims postoperative bleeding was not addressed promptly.""]"
medical_04,rag,2,5,At which medical center did the surgery occur?,F1,I don't know,"[""Northbridge Medical Center"", ""The surgery occurred at Northbridge Medical Center.""]"
medical_04,rag,2,10,Who is the primary expert witness?,F5,I don't know,"[""Dr. Samuel Reed"", ""Cardiothoracic surgeon Dr. Samuel Reed"", ""Cardiothoracic surgeon Dr. Samuel Reed is the primary expert witness.""]"
medical_04,rag,2,15,What time format must be used for all procedural events?,F6,I don't know,"[""24-hour time format"", ""All procedural events must be referenced using 24-hour time format.""]"
medical_04,rag,2,20,What must be avoided regarding physician motives?,F4,Physician motives must be avoided as irrelevant or prejudicial when assessing breach of surgical standard of care.,"[""Avoid speculative language about physician motives"", ""Do not speculate about physician motives""]"
medical_04,rag,2,25,What does the plaintiff claim was not addressed promptly?,F2,Abnormal drainage measurements documented hours before surgical reassessment were not addressed promptly.,"[""Postoperative bleeding"", ""The plaintiff claims postoperative bleeding was not addressed promptly.""]"
medical_04,rag,3,5,At which medical center did the surgery occur?,F1,I don't know,"[""Northbridge Medical Center"", ""The surgery occurred at Northbridge Medical Center.""]"
medical_04,rag,3,10,Who is the primary expert witness?,F5,I don't know,"[""Dr. Samuel Reed"", ""Cardiothoracic surgeon Dr. Samuel Reed"", ""Cardiothoracic surgeon Dr. Samuel Reed is the primary expert witness.""]"
medical_04,rag,3,15,What time format must be used for all procedural events?,F6,I don't know,"[""24-hour time format"", ""All procedural events must be referenced using 24-hour time format.""]"
medical_04,rag,3,20,What must be avoided regarding physician motives?,F4,Physician motives must be avoided to ensure unbiased expert testimony on breach of surgical standard of care.,"[""Avoid speculative language about physician motives"", ""Do not speculate about physician motives""]"
medical_04,rag,3,25,What does the plaintiff claim was not addressed promptly?,F2,The plaintiff claims delayed response to abnormal drainage measurements and bleeding indicators was not addressed promptly.,"[""Postoperative bleeding"", ""The plaintiff claims postoperative bleeding was not addressed promptly.""]"
medical_04,rag,4,5,At which medical center did the surgery occur?,F1,I don't know,"[""Northbridge Medical Center"", ""The surgery occurred at Northbridge Medical Center.""]"
medical_04,rag,4,10,Who is the primary expert witness?,F5,I don't know,"[""Dr. Samuel Reed"", ""Cardiothoracic surgeon Dr. Samuel Reed"", ""Cardiothoracic surgeon Dr. Samuel Reed is the primary expert witness.""]"
medical_04,rag,4,15,What time format must be used for all procedural events?,F6,I don't know,"[""24-hour time format"", ""All procedural events must be referenced using 24-hour time format.""]"
medical_04,rag,4,20,What must be avoided regarding physician motives?,F4,Physician motives must be avoided when evaluating breach of surgical standard of care.,"[""Avoid speculative language about physician motives"", ""Do not speculate about physician motives""]"
medical_04,rag,4,25,What does the plaintiff claim was not addressed promptly?,F2,Abnormal drainage measurements were not addressed promptly before surgical reassessment.,"[""Postoperative bleeding"", ""The plaintiff claims postoperative bleeding was not addressed promptly.""]"
medical_05,baseline,0,5,What is the word limit for appeal letters?,F1,900 words,"[""All appeal letters must stay under 900 words."", ""The policy requires appeal drafts to remain below 900 words."", ""The patient policy requires all appeal letters to stay under 900 words.""]"
medical_05,baseline,0,10,Who is the current utilization review physician?,F8,I don't know,"[""The assigned reviewer is now Dr. Shah."", ""The utilization review physician changed to Dr. Shah."", ""The assigned utilization review physician changed from Dr. Levin to Dr. Shah last week.""]"
medical_05,baseline,0,15,What sections must every draft include?,F3,Three workflow stages and required appeal sections.,"[""Medical Necessity, Prior Treatment History, and Requested Resolution."", ""Each draft must include Medical Necessity, Prior Treatment History, and Requested Resolution."", ""Every draft must include sections titled Medical Necessity, Prior Treatment History, and Requested Resolution.""]"
medical_05,baseline,0,20,What is the name of the insurer?,F2,I don't know,"[""The insurer is Horizon Peak Health."", ""Horizon Peak Health is handling the claim.""]"
medical_05,baseline,0,25,What is the case reference number?,F5,HP-77821-A,"[""The case reference number is HP-77821-A."", ""Use reference number HP-77821-A.""]"
medical_05,baseline,1,5,What is the word limit for appeal letters?,F1,900 words,"[""All appeal letters must stay under 900 words."", ""The policy requires appeal drafts to remain below 900 words."", ""The patient policy requires all appeal letters to stay under 900 words.""]"
medical_05,baseline,1,10,Who is the current utilization review physician?,F8,I don't know,"[""The assigned reviewer is now Dr. Shah."", ""The utilization review physician changed to Dr. Shah."", ""The assigned utilization review physician changed from Dr. Levin to Dr. Shah last week.""]"
medical_05,baseline,1,15,What sections must every draft include?,F3,"Medical Necessity, Denial Reason Response, Supporting Documentation","[""Medical Necessity, Prior Treatment History, and Requested Resolution."", ""Each draft must include Medical Necessity, Prior Treatment History, and Requested Resolution."", ""Every draft must include sections titled Medical Necessity, Prior Treatment History, and Requested Resolution.""]"
