script_id,strategy,repetition,turn,question,target_fact_id,agent_response,ground_truth
travel_04,rolling_summary,4,10,During which week can the traveler not travel to Islamabad for biometric appointments?,F3,Traveler cannot travel to Islamabad for biometric appointments after early July due to UK visa processing timelines.,"[""The first week of July"", ""The traveler cannot travel to Islamabad during the first week of July"", ""The traveler cannot travel to Islamabad for biometric appointments during the first week of July.""]"
travel_04,rolling_summary,4,15,On which date did the traveler update employment verification documents?,F7,This week,"[""April 28, 2026"", ""The employment verification documents were updated on April 28, 2026"", ""The traveler updated employment verification documents on April 28, 2026.""]"
travel_04,rolling_summary,4,20,When does the traveler plan to fly to London for the training program?,F2,I don't know,"[""London on November 3, 2026"", ""The traveler plans to fly to London on November 3, 2026"", ""The traveler plans to fly to London on November 3, 2026 for a training program.""]"
travel_04,rolling_summary,4,25,By when must the traveler receive the visa decision?,F4,Before October to allow sufficient time for travel and visa processing.,"[""Before October 1, 2026"", ""The visa decision must arrive before October 1, 2026"", ""The traveler must receive the visa decision before October 1, 2026.""]"
travel_04,hierarchical,0,5,When does the traveler's current passport expire?,F1,I don't know,"[""2028"", ""It expires on January 9, 2028"", ""The traveler\u2019s current passport expires on January 9, 2028.""]"
travel_04,hierarchical,0,10,During which week can the traveler not travel to Islamabad for biometric appointments?,F3,"The traveler cannot travel during weeks without early July biometric slots in Islamabad, exact unavailable weeks unspecified.","[""The first week of July"", ""The traveler cannot travel to Islamabad during the first week of July"", ""The traveler cannot travel to Islamabad for biometric appointments during the first week of July.""]"
travel_04,hierarchical,0,15,On which date did the traveler update employment verification documents?,F7,The traveler is updating employment documents this week (current week unspecified).,"[""April 28, 2026"", ""The employment verification documents were updated on April 28, 2026"", ""The traveler updated employment verification documents on April 28, 2026.""]"
travel_04,hierarchical,0,20,When does the traveler plan to fly to London for the training program?,F2,"The traveler's flight plans aim for biometric appointment in mid-July, implying London travel likely after mid-July.","[""London on November 3, 2026"", ""The traveler plans to fly to London on November 3, 2026"", ""The traveler plans to fly to London on November 3, 2026 for a training program.""]"
travel_04,hierarchical,0,25,By when must the traveler receive the visa decision?,F4,"Before November 3, 2026, the planned travel date to London.","[""Before October 1, 2026"", ""The visa decision must arrive before October 1, 2026"", ""The traveler must receive the visa decision before October 1, 2026.""]"
travel_04,hierarchical,1,5,When does the traveler's current passport expire?,F1,I don't know,"[""2028"", ""It expires on January 9, 2028"", ""The traveler\u2019s current passport expires on January 9, 2028.""]"
travel_04,hierarchical,1,10,During which week can the traveler not travel to Islamabad for biometric appointments?,F3,I don't know,"[""The first week of July"", ""The traveler cannot travel to Islamabad during the first week of July"", ""The traveler cannot travel to Islamabad for biometric appointments during the first week of July.""]"
travel_04,hierarchical,1,15,On which date did the traveler update employment verification documents?,F7,This week (relative to the conversation timeline).,"[""April 28, 2026"", ""The employment verification documents were updated on April 28, 2026"", ""The traveler updated employment verification documents on April 28, 2026.""]"
travel_04,hierarchical,1,20,When does the traveler plan to fly to London for the training program?,F2,"The traveler plans to complete biometrics by August for UK visa processing before October, implying travel by October.","[""London on November 3, 2026"", ""The traveler plans to fly to London on November 3, 2026"", ""The traveler plans to fly to London on November 3, 2026 for a training program.""]"
travel_04,hierarchical,1,25,By when must the traveler receive the visa decision?,F4,Before October 2026.,"[""Before October 1, 2026"", ""The visa decision must arrive before October 1, 2026"", ""The traveler must receive the visa decision before October 1, 2026.""]"
travel_04,hierarchical,2,5,When does the traveler's current passport expire?,F1,I don't know,"[""2028"", ""It expires on January 9, 2028"", ""The traveler\u2019s current passport expires on January 9, 2028.""]"
travel_04,hierarchical,2,10,During which week can the traveler not travel to Islamabad for biometric appointments?,F3,I don't know,"[""The first week of July"", ""The traveler cannot travel to Islamabad during the first week of July"", ""The traveler cannot travel to Islamabad for biometric appointments during the first week of July.""]"
travel_04,hierarchical,2,15,On which date did the traveler update employment verification documents?,F7,This week (date unspecified) is when the traveler is gathering updated employment records.,"[""April 28, 2026"", ""The employment verification documents were updated on April 28, 2026"", ""The traveler updated employment verification documents on April 28, 2026.""]"
travel_04,hierarchical,2,20,When does the traveler plan to fly to London for the training program?,F2,The traveler plans to complete biometrics by August and aims for processing before the October training.,"[""London on November 3, 2026"", ""The traveler plans to fly to London on November 3, 2026"", ""The traveler plans to fly to London on November 3, 2026 for a training program.""]"
travel_04,hierarchical,2,25,By when must the traveler receive the visa decision?,F4,"Before October, to attend the October training program in London.","[""Before October 1, 2026"", ""The visa decision must arrive before October 1, 2026"", ""The traveler must receive the visa decision before October 1, 2026.""]"
travel_04,hierarchical,3,5,When does the traveler's current passport expire?,F1,I don't know,"[""2028"", ""It expires on January 9, 2028"", ""The traveler\u2019s current passport expires on January 9, 2028.""]"
travel_04,hierarchical,3,10,During which week can the traveler not travel to Islamabad for biometric appointments?,F3,The traveler cannot travel during any week after August for biometric appointments.,"[""The first week of July"", ""The traveler cannot travel to Islamabad during the first week of July"", ""The traveler cannot travel to Islamabad for biometric appointments during the first week of July.""]"
travel_04,hierarchical,3,15,On which date did the traveler update employment verification documents?,F7,This week (the current week mentioned) and this month are indicated for updating employment verification documents.,"[""April 28, 2026"", ""The employment verification documents were updated on April 28, 2026"", ""The traveler updated employment verification documents on April 28, 2026.""]"
travel_04,hierarchical,3,20,When does the traveler plan to fly to London for the training program?,F2,"Before October, as biometrics must be done by August and processing completed before October deadline.","[""London on November 3, 2026"", ""The traveler plans to fly to London on November 3, 2026"", ""The traveler plans to fly to London on November 3, 2026 for a training program.""]"
travel_04,hierarchical,3,25,By when must the traveler receive the visa decision?,F4,"Before October 2026 to allow travel for the training program starting November 3, 2026.","[""Before October 1, 2026"", ""The visa decision must arrive before October 1, 2026"", ""The traveler must receive the visa decision before October 1, 2026.""]"
travel_04,hierarchical,4,5,When does the traveler's current passport expire?,F1,I don't know,"[""2028"", ""It expires on January 9, 2028"", ""The traveler\u2019s current passport expires on January 9, 2028.""]"
travel_04,hierarchical,4,10,During which week can the traveler not travel to Islamabad for biometric appointments?,F3,I don't know,"[""The first week of July"", ""The traveler cannot travel to Islamabad during the first week of July"", ""The traveler cannot travel to Islamabad for biometric appointments during the first week of July.""]"
